id,alpha,G,G_v,G_sd_v,gt_type,G_sd,time,r,r_sim
48,1,4.6,3.4,3.9,Intrinsic,3.1,5,0.3,0.691753594812125
48,1,4.6,3.4,3.9,Intrinsic,3.1,6,0.1,0.163770912900098
48,1,4.6,3.4,3.9,Intrinsic,3.1,7,0.1,0.163770912900098
48,1,4.6,3.4,3.9,Intrinsic,3.1,8,0.1,0.163770912900098
48,1,4.6,3.4,3.9,Intrinsic,3.1,9,0.1,0.163770912900098
48,1,4.6,3.4,3.9,Intrinsic,3.1,10,0.1,0.163770912900098
48,1,4.6,3.4,3.9,Intrinsic,3.1,11,0.095,0.154154882550425
48,1,4.6,3.4,3.9,Intrinsic,3.1,12,0.085,0.135394665084341
48,1,4.6,3.4,3.9,Intrinsic,3.1,13,0.07,0.108415426892656
48,1,4.6,3.4,3.9,Intrinsic,3.1,14,0.05,0.0745584977944243
48,1,4.6,3.4,3.9,Intrinsic,3.1,15,0.025,0.0355253214896848
48,1,4.6,3.4,3.9,Intrinsic,3.1,16,-0.00499999999999999,-0.0066978890452303
48,1,4.6,3.4,3.9,Intrinsic,3.1,17,-0.04,-0.0499353954696014
48,1,4.6,3.4,3.9,Intrinsic,3.1,18,-0.08,-0.0919379561503426
48,1,4.6,3.4,3.9,Intrinsic,3.1,19,-0.125,-0.130520912153348
48,1,4.6,3.4,3.9,Intrinsic,3.1,20,-0.175,-0.163726273363894
48,1,4.6,3.4,3.9,Intrinsic,3.1,21,-0.23,-0.190011876649978
48,1,4.6,3.4,3.9,Intrinsic,3.1,22,-0.29,-0.208472907300494
48,1,4.6,3.4,3.9,Intrinsic,3.1,23,-0.355,-0.21910615903247
48,1,4.6,3.4,3.9,Intrinsic,3.1,24,-0.425,-0.223142525219936
48,1,4.6,3.4,3.9,Intrinsic,3.1,25,-0.5,
48,1,4.6,3.4,3.9,Intrinsic,3.1,26,0.2,0.391097107145972
48,1,4.6,3.4,3.9,Intrinsic,3.1,27,0.2,0.391097107145972
48,1,4.6,3.4,3.9,Intrinsic,3.1,28,0.2,0.391097107145972
48,1,4.6,3.4,3.9,Intrinsic,3.1,29,0.2,0.391097107145972
48,1,4.6,3.4,3.9,Intrinsic,3.1,30,0.2,0.391097107145972
48,1,4.6,3.4,3.9,Intrinsic,3.1,31,0,0
48,1,4.6,3.4,3.9,Intrinsic,3.1,32,0,0
48,1,4.6,3.4,3.9,Intrinsic,3.1,33,0,0
48,1,4.6,3.4,3.9,Intrinsic,3.1,34,0,0
48,1,4.6,3.4,3.9,Intrinsic,3.1,35,0,0
48,1,4.6,3.4,3.9,Intrinsic,3.1,36,-0.1,-0.110167971426128
48,1,4.6,3.4,3.9,Intrinsic,3.1,37,-0.1,-0.110167971426128
48,1,4.6,3.4,3.9,Intrinsic,3.1,38,-0.1,-0.110167971426128
48,1,4.6,3.4,3.9,Intrinsic,3.1,39,-0.1,-0.110167971426128
48,1,4.6,3.4,3.9,Intrinsic,3.1,40,-0.1,-0.110167971426128
48,1,4.6,3.4,3.9,Intrinsic,3.1,41,-0.2,-0.176905179803711
48,1,4.6,3.4,3.9,Intrinsic,3.1,42,0.2,0.391097107145972
48,1,4.6,3.4,3.9,Intrinsic,3.1,43,0.2,0.391097107145972
48,1,4.6,3.4,3.9,Intrinsic,3.1,44,0.2,0.391097107145972
48,1,4.6,3.4,3.9,Intrinsic,3.1,45,0.2,0.391097107145972
48,1,4.6,3.4,3.9,Intrinsic,3.1,46,0.2,0.391097107145972
49,1,4.6,4.6,2.3,Intrinsic,3.1,1,0.3,0.26708270981174
49,1,4.6,4.6,2.3,Intrinsic,3.1,2,0.3,0.26708270981174
49,1,4.6,4.6,2.3,Intrinsic,3.1,3,0.3,0.26708270981174
49,1,4.6,4.6,2.3,Intrinsic,3.1,4,0.3,0.26708270981174
49,1,4.6,4.6,2.3,Intrinsic,3.1,5,0.3,0.26708270981174
49,1,4.6,4.6,2.3,Intrinsic,3.1,6,0.1,0.095725271383747
49,1,4.6,4.6,2.3,Intrinsic,3.1,7,0.1,0.095725271383747
49,1,4.6,4.6,2.3,Intrinsic,3.1,8,0.1,0.095725271383747
49,1,4.6,4.6,2.3,Intrinsic,3.1,9,0.1,0.095725271383747
49,1,4.6,4.6,2.3,Intrinsic,3.1,10,0.1,0.095725271383747
49,1,4.6,4.6,2.3,Intrinsic,3.1,11,0.095,0.0911250687170093
49,1,4.6,4.6,2.3,Intrinsic,3.1,12,0.085,0.0818702544096999
49,1,4.6,4.6,2.3,Intrinsic,3.1,13,0.07,0.0678484748263027
49,1,4.6,4.6,2.3,Intrinsic,3.1,14,0.05,0.048881799116846
49,1,4.6,4.6,2.3,Intrinsic,3.1,15,0.025,0.0247136991558202
49,1,4.6,4.6,2.3,Intrinsic,3.1,16,-0.00499999999999999,-0.00501179876076727
49,1,4.6,4.6,2.3,Intrinsic,3.1,17,-0.04,-0.040783287427585
49,1,4.6,4.6,2.3,Intrinsic,3.1,18,-0.08,-0.0832760098793062
49,1,4.6,4.6,2.3,Intrinsic,3.1,19,-0.125,-0.133443931979554
49,1,4.6,4.6,2.3,Intrinsic,3.1,20,-0.175,-0.192687560198883
49,1,4.6,4.6,2.3,Intrinsic,3.1,21,-0.23,-0.263190573414908
49,1,4.6,4.6,2.3,Intrinsic,3.1,22,-0.29,-0.348696849454454
49,1,4.6,4.6,2.3,Intrinsic,3.1,23,-0.355,-0.45675577578701
49,1,4.6,4.6,2.3,Intrinsic,3.1,24,-0.425,-0.608840662877392
49,1,4.6,4.6,2.3,Intrinsic,3.1,25,-0.5,
49,1,4.6,4.6,2.3,Intrinsic,3.1,26,0.2,0.184253209943922
49,1,4.6,4.6,2.3,Intrinsic,3.1,27,0.2,0.184253209943922
49,1,4.6,4.6,2.3,Intrinsic,3.1,28,0.2,0.184253209943922
49,1,4.6,4.6,2.3,Intrinsic,3.1,29,0.2,0.184253209943922
49,1,4.6,4.6,2.3,Intrinsic,3.1,30,0.2,0.184253209943922
49,1,4.6,4.6,2.3,Intrinsic,3.1,31,0,0
49,1,4.6,4.6,2.3,Intrinsic,3.1,32,0,0
49,1,4.6,4.6,2.3,Intrinsic,3.1,33,0,0
49,1,4.6,4.6,2.3,Intrinsic,3.1,34,0,0
49,1,4.6,4.6,2.3,Intrinsic,3.1,35,0,0
49,1,4.6,4.6,2.3,Intrinsic,3.1,36,-0.1,-0.105240639665422
49,1,4.6,4.6,2.3,Intrinsic,3.1,37,-0.1,-0.105240639665422
49,1,4.6,4.6,2.3,Intrinsic,3.1,38,-0.1,-0.105240639665422
49,1,4.6,4.6,2.3,Intrinsic,3.1,39,-0.1,-0.105240639665422
49,1,4.6,4.6,2.3,Intrinsic,3.1,40,-0.1,-0.105240639665422
49,1,4.6,4.6,2.3,Intrinsic,3.1,41,-0.2,-0.223953877074941
49,1,4.6,4.6,2.3,Intrinsic,3.1,42,0.2,0.184253209943922
49,1,4.6,4.6,2.3,Intrinsic,3.1,43,0.2,0.184253209943922
49,1,4.6,4.6,2.3,Intrinsic,3.1,44,0.2,0.184253209943922
49,1,4.6,4.6,2.3,Intrinsic,3.1,45,0.2,0.184253209943922
49,1,4.6,4.6,2.3,Intrinsic,3.1,46,0.2,0.184253209943922
50,1,4.6,4.6,3.1,Intrinsic,3.1,1,0.3,0.3
50,1,4.6,4.6,3.1,Intrinsic,3.1,2,0.3,0.3
50,1,4.6,4.6,3.1,Intrinsic,3.1,3,0.3,0.3
50,1,4.6,4.6,3.1,Intrinsic,3.1,4,0.3,0.3
50,1,4.6,4.6,3.1,Intrinsic,3.1,5,0.3,0.3
50,1,4.6,4.6,3.1,Intrinsic,3.1,6,0.1,0.1
50,1,4.6,4.6,3.1,Intrinsic,3.1,7,0.1,0.1
50,1,4.6,4.6,3.1,Intrinsic,3.1,8,0.1,0.1
50,1,4.6,4.6,3.1,Intrinsic,3.1,9,0.1,0.1
50,1,4.6,4.6,3.1,Intrinsic,3.1,10,0.1,0.1
50,1,4.6,4.6,3.1,Intrinsic,3.1,11,0.095,0.0950000000000001
50,1,4.6,4.6,3.1,Intrinsic,3.1,12,0.085,0.085
50,1,4.6,4.6,3.1,Intrinsic,3.1,13,0.07,0.07
50,1,4.6,4.6,3.1,Intrinsic,3.1,14,0.05,0.05
50,1,4.6,4.6,3.1,Intrinsic,3.1,15,0.025,0.025
50,1,4.6,4.6,3.1,Intrinsic,3.1,16,-0.00499999999999999,-0.00499999999999999
50,1,4.6,4.6,3.1,Intrinsic,3.1,17,-0.04,-0.04
50,1,4.6,4.6,3.1,Intrinsic,3.1,18,-0.08,-0.08
50,1,4.6,4.6,3.1,Intrinsic,3.1,19,-0.125,-0.125
50,1,4.6,4.6,3.1,Intrinsic,3.1,20,-0.175,-0.175
50,1,4.6,4.6,3.1,Intrinsic,3.1,21,-0.23,-0.23
50,1,4.6,4.6,3.1,Intrinsic,3.1,22,-0.29,-0.29
50,1,4.6,4.6,3.1,Intrinsic,3.1,23,-0.355,-0.355
50,1,4.6,4.6,3.1,Intrinsic,3.1,24,-0.425,-0.425
50,1,4.6,4.6,3.1,Intrinsic,3.1,25,-0.5,-0.5
50,1,4.6,4.6,3.1,Intrinsic,3.1,26,0.2,0.2
50,1,4.6,4.6,3.1,Intrinsic,3.1,27,0.2,0.2
50,1,4.6,4.6,3.1,Intrinsic,3.1,28,0.2,0.2
50,1,4.6,4.6,3.1,Intrinsic,3.1,29,0.2,0.2
50,1,4.6,4.6,3.1,Intrinsic,3.1,30,0.2,0.2
50,1,4.6,4.6,3.1,Intrinsic,3.1,31,0,0
50,1,4.6,4.6,3.1,Intrinsic,3.1,32,0,0
50,1,4.6,4.6,3.1,Intrinsic,3.1,33,0,0
50,1,4.6,4.6,3.1,Intrinsic,3.1,34,0,0
50,1,4.6,4.6,3.1,Intrinsic,3.1,35,0,0
50,1,4.6,4.6,3.1,Intrinsic,3.1,36,-0.1,-0.1
50,1,4.6,4.6,3.1,Intrinsic,3.1,37,-0.1,-0.1
50,1,4.6,4.6,3.1,Intrinsic,3.1,38,-0.1,-0.1
50,1,4.6,4.6,3.1,Intrinsic,3.1,39,-0.1,-0.1
50,1,4.6,4.6,3.1,Intrinsic,3.1,40,-0.1,-0.1
50,1,4.6,4.6,3.1,Intrinsic,3.1,41,-0.2,-0.2
50,1,4.6,4.6,3.1,Intrinsic,3.1,42,0.2,0.2
50,1,4.6,4.6,3.1,Intrinsic,3.1,43,0.2,0.2
50,1,4.6,4.6,3.1,Intrinsic,3.1,44,0.2,0.2
50,1,4.6,4.6,3.1,Intrinsic,3.1,45,0.2,0.2
50,1,4.6,4.6,3.1,Intrinsic,3.1,46,0.2,0.2
51,1,4.6,4.6,3.9,Intrinsic,3.1,1,0.3,0.350828858176671
51,1,4.6,4.6,3.9,Intrinsic,3.1,2,0.3,0.350828858176671
51,1,4.6,4.6,3.9,Intrinsic,3.1,3,0.3,0.350828858176671
51,1,4.6,4.6,3.9,Intrinsic,3.1,4,0.3,0.350828858176671
51,1,4.6,4.6,3.9,Intrinsic,3.1,5,0.3,0.350828858176671
51,1,4.6,4.6,3.9,Intrinsic,3.1,6,0.1,0.105921991285909
51,1,4.6,4.6,3.9,Intrinsic,3.1,7,0.1,0.105921991285909
51,1,4.6,4.6,3.9,Intrinsic,3.1,8,0.1,0.105921991285909
51,1,4.6,4.6,3.9,Intrinsic,3.1,9,0.1,0.105921991285909
51,1,4.6,4.6,3.9,Intrinsic,3.1,10,0.1,0.105921991285909
51,1,4.6,4.6,3.9,Intrinsic,3.1,11,0.095,0.100351574044447
51,1,4.6,4.6,3.9,Intrinsic,3.1,12,0.085,0.0892955040387112
51,1,4.6,4.6,3.9,Intrinsic,3.1,13,0.07,0.0729248789395422
51,1,4.6,4.6,3.9,Intrinsic,3.1,14,0.05,0.0515004090736863
51,1,4.6,4.6,3.9,Intrinsic,3.1,15,0.025,0.0253777210055567
51,1,4.6,4.6,3.9,Intrinsic,3.1,16,-0.00499999999999999,-0.00498476041712563
51,1,4.6,4.6,3.9,Intrinsic,3.1,17,-0.04,-0.0390144175906866
51,1,4.6,4.6,3.9,Intrinsic,3.1,18,-0.08,-0.0760079458501495
51,1,4.6,4.6,3.9,Intrinsic,3.1,19,-0.125,-0.115106951807096
51,1,4.6,4.6,3.9,Intrinsic,3.1,20,-0.175,-0.155260347795842
51,1,4.6,4.6,3.9,Intrinsic,3.1,21,-0.23,-0.195162584861569
51,1,4.6,4.6,3.9,Intrinsic,3.1,22,-0.29,-0.233141859061986
51,1,4.6,4.6,3.9,Intrinsic,3.1,23,-0.355,-0.266923595784623
51,1,4.6,4.6,3.9,Intrinsic,3.1,24,-0.425,-0.292958588788399
51,1,4.6,4.6,3.9,Intrinsic,3.1,25,-0.5,
51,1,4.6,4.6,3.9,Intrinsic,3.1,26,0.2,0.223107989899399
51,1,4.6,4.6,3.9,Intrinsic,3.1,27,0.2,0.223107989899399
51,1,4.6,4.6,3.9,Intrinsic,3.1,28,0.2,0.223107989899399
51,1,4.6,4.6,3.9,Intrinsic,3.1,29,0.2,0.223107989899399
51,1,4.6,4.6,3.9,Intrinsic,3.1,30,0.2,0.223107989899399
51,1,4.6,4.6,3.9,Intrinsic,3.1,31,0,0
51,1,4.6,4.6,3.9,Intrinsic,3.1,32,0,0
51,1,4.6,4.6,3.9,Intrinsic,3.1,33,0,0
51,1,4.6,4.6,3.9,Intrinsic,3.1,34,0,0
51,1,4.6,4.6,3.9,Intrinsic,3.1,35,0,0
51,1,4.6,4.6,3.9,Intrinsic,3.1,36,-0.1,-0.0937215724218367
51,1,4.6,4.6,3.9,Intrinsic,3.1,37,-0.1,-0.0937215724218367
51,1,4.6,4.6,3.9,Intrinsic,3.1,38,-0.1,-0.0937215724218367
51,1,4.6,4.6,3.9,Intrinsic,3.1,39,-0.1,-0.0937215724218367
51,1,4.6,4.6,3.9,Intrinsic,3.1,40,-0.1,-0.0937215724218367
51,1,4.6,4.6,3.9,Intrinsic,3.1,41,-0.2,-0.173971578485944
51,1,4.6,4.6,3.9,Intrinsic,3.1,42,0.2,0.223107989899399
51,1,4.6,4.6,3.9,Intrinsic,3.1,43,0.2,0.223107989899399
51,1,4.6,4.6,3.9,Intrinsic,3.1,44,0.2,0.223107989899399
51,1,4.6,4.6,3.9,Intrinsic,3.1,45,0.2,0.223107989899399
51,1,4.6,4.6,3.9,Intrinsic,3.1,46,0.2,0.223107989899399
52,1,4.6,5.8,2.3,Intrinsic,3.1,1,0.3,0.201193711933894
52,1,4.6,5.8,2.3,Intrinsic,3.1,2,0.3,0.201193711933894
52,1,4.6,5.8,2.3,Intrinsic,3.1,3,0.3,0.201193711933894
52,1,4.6,5.8,2.3,Intrinsic,3.1,4,0.3,0.201193711933894
52,1,4.6,5.8,2.3,Intrinsic,3.1,5,0.3,0.201193711933894
52,1,4.6,5.8,2.3,Intrinsic,3.1,6,0.1,0.0744430170974073
52,1,4.6,5.8,2.3,Intrinsic,3.1,7,0.1,0.0744430170974073
52,1,4.6,5.8,2.3,Intrinsic,3.1,8,0.1,0.0744430170974073
52,1,4.6,5.8,2.3,Intrinsic,3.1,9,0.1,0.0744430170974073
52,1,4.6,5.8,2.3,Intrinsic,3.1,10,0.1,0.0744430170974073
52,1,4.6,5.8,2.3,Intrinsic,3.1,11,0.095,0.0709301238665336
52,1,4.6,5.8,2.3,Intrinsic,3.1,12,0.085,0.0638438232106985
52,1,4.6,5.8,2.3,Intrinsic,3.1,13,0.07,0.0530585907208045
52,1,4.6,5.8,2.3,Intrinsic,3.1,14,0.05,0.0383741244562369
52,1,4.6,5.8,2.3,Intrinsic,3.1,15,0.025,0.0194985086426588
52,1,4.6,5.8,2.3,Intrinsic,3.1,16,-0.00499999999999999,-0.00397913566636908
52,1,4.6,5.8,2.3,Intrinsic,3.1,17,-0.04,-0.0326329682083531
52,1,4.6,5.8,2.3,Intrinsic,3.1,18,-0.08,-0.0672742210259401
52,1,4.6,5.8,2.3,Intrinsic,3.1,19,-0.125,-0.109080270658887
52,1,4.6,5.8,2.3,Intrinsic,3.1,20,-0.175,-0.159837238864325
52,1,4.6,5.8,2.3,Intrinsic,3.1,21,-0.23,-0.222444757948029
52,1,4.6,5.8,2.3,Intrinsic,3.1,22,-0.29,-0.302134487228982
52,1,4.6,5.8,2.3,Intrinsic,3.1,23,-0.355,-0.410203846858069
52,1,4.6,5.8,2.3,Intrinsic,3.1,24,-0.425,-0.582455966120935
52,1,4.6,5.8,2.3,Intrinsic,3.1,25,-0.5,
52,1,4.6,5.8,2.3,Intrinsic,3.1,26,0.2,0.140883200492716
52,1,4.6,5.8,2.3,Intrinsic,3.1,27,0.2,0.140883200492716
52,1,4.6,5.8,2.3,Intrinsic,3.1,28,0.2,0.140883200492716
52,1,4.6,5.8,2.3,Intrinsic,3.1,29,0.2,0.140883200492716
52,1,4.6,5.8,2.3,Intrinsic,3.1,30,0.2,0.140883200492716
52,1,4.6,5.8,2.3,Intrinsic,3.1,31,0,0
52,1,4.6,5.8,2.3,Intrinsic,3.1,32,0,0
52,1,4.6,5.8,2.3,Intrinsic,3.1,33,0,0
52,1,4.6,5.8,2.3,Intrinsic,3.1,34,0,0
52,1,4.6,5.8,2.3,Intrinsic,3.1,35,0,0
52,1,4.6,5.8,2.3,Intrinsic,3.1,36,-0.1,-0.0854522520565944
52,1,4.6,5.8,2.3,Intrinsic,3.1,37,-0.1,-0.0854522520565944
52,1,4.6,5.8,2.3,Intrinsic,3.1,38,-0.1,-0.0854522520565944
52,1,4.6,5.8,2.3,Intrinsic,3.1,39,-0.1,-0.0854522520565944
52,1,4.6,5.8,2.3,Intrinsic,3.1,40,-0.1,-0.0854522520565944
52,1,4.6,5.8,2.3,Intrinsic,3.1,41,-0.2,-0.187287871746778
52,1,4.6,5.8,2.3,Intrinsic,3.1,42,0.2,0.140883200492716
52,1,4.6,5.8,2.3,Intrinsic,3.1,43,0.2,0.140883200492716
52,1,4.6,5.8,2.3,Intrinsic,3.1,44,0.2,0.140883200492716
52,1,4.6,5.8,2.3,Intrinsic,3.1,45,0.2,0.140883200492716
52,1,4.6,5.8,2.3,Intrinsic,3.1,46,0.2,0.140883200492716
53,1,4.6,5.8,3.1,Intrinsic,3.1,1,0.3,0.216108044555337
53,1,4.6,5.8,3.1,Intrinsic,3.1,2,0.3,0.216108044555337
53,1,4.6,5.8,3.1,Intrinsic,3.1,3,0.3,0.216108044555337
53,1,4.6,5.8,3.1,Intrinsic,3.1,4,0.3,0.216108044555337
53,1,4.6,5.8,3.1,Intrinsic,3.1,5,0.3,0.216108044555337
53,1,4.6,5.8,3.1,Intrinsic,3.1,6,0.1,0.0764984482589047
53,1,4.6,5.8,3.1,Intrinsic,3.1,7,0.1,0.0764984482589047
53,1,4.6,5.8,3.1,Intrinsic,3.1,8,0.1,0.0764984482589047
53,1,4.6,5.8,3.1,Intrinsic,3.1,9,0.1,0.0764984482589047
53,1,4.6,5.8,3.1,Intrinsic,3.1,10,0.1,0.0764984482589047
53,1,4.6,5.8,3.1,Intrinsic,3.1,11,0.095,0.0727964976213413
53,1,4.6,5.8,3.1,Intrinsic,3.1,12,0.085,0.0653564825531198
53,1,4.6,5.8,3.1,Intrinsic,3.1,13,0.07,0.0541039576487185
53,1,4.6,5.8,3.1,Intrinsic,3.1,14,0.05,0.0389213698999803
53,1,4.6,5.8,3.1,Intrinsic,3.1,15,0.025,0.0196399442262417
53,1,4.6,5.8,3.1,Intrinsic,3.1,16,-0.00499999999999999,-0.00397323773545817
53,1,4.6,5.8,3.1,Intrinsic,3.1,17,-0.04,-0.0322356529011121
53,1,4.6,5.8,3.1,Intrinsic,3.1,18,-0.08,-0.0655823038837931
53,1,4.6,5.8,3.1,Intrinsic,3.1,19,-0.125,-0.104621328101274
53,1,4.6,5.8,3.1,Intrinsic,3.1,20,-0.175,-0.150234145895657
53,1,4.6,5.8,3.1,Intrinsic,3.1,21,-0.23,-0.203773506273989
53,1,4.6,5.8,3.1,Intrinsic,3.1,22,-0.29,-0.267512720415141
53,1,4.6,5.8,3.1,Intrinsic,3.1,23,-0.355,-0.345914622909318
53,1,4.6,5.8,3.1,Intrinsic,3.1,24,-0.425,-0.451153135521039
53,1,4.6,5.8,3.1,Intrinsic,3.1,25,-0.5,
53,1,4.6,5.8,3.1,Intrinsic,3.1,26,0.2,0.148218935527619
53,1,4.6,5.8,3.1,Intrinsic,3.1,27,0.2,0.148218935527619
53,1,4.6,5.8,3.1,Intrinsic,3.1,28,0.2,0.148218935527619
53,1,4.6,5.8,3.1,Intrinsic,3.1,29,0.2,0.148218935527619
53,1,4.6,5.8,3.1,Intrinsic,3.1,30,0.2,0.148218935527619
53,1,4.6,5.8,3.1,Intrinsic,3.1,31,0,0
53,1,4.6,5.8,3.1,Intrinsic,3.1,32,0,0
53,1,4.6,5.8,3.1,Intrinsic,3.1,33,0,0
53,1,4.6,5.8,3.1,Intrinsic,3.1,34,0,0
53,1,4.6,5.8,3.1,Intrinsic,3.1,35,0,0
53,1,4.6,5.8,3.1,Intrinsic,3.1,36,-0.1,-0.0827195902510036
53,1,4.6,5.8,3.1,Intrinsic,3.1,37,-0.1,-0.0827195902510036
53,1,4.6,5.8,3.1,Intrinsic,3.1,38,-0.1,-0.0827195902510036
53,1,4.6,5.8,3.1,Intrinsic,3.1,39,-0.1,-0.0827195902510036
53,1,4.6,5.8,3.1,Intrinsic,3.1,40,-0.1,-0.0827195902510036
53,1,4.6,5.8,3.1,Intrinsic,3.1,41,-0.2,-0.174080960539312
53,1,4.6,5.8,3.1,Intrinsic,3.1,42,0.2,0.148218935527619
53,1,4.6,5.8,3.1,Intrinsic,3.1,43,0.2,0.148218935527619
53,1,4.6,5.8,3.1,Intrinsic,3.1,44,0.2,0.148218935527619
53,1,4.6,5.8,3.1,Intrinsic,3.1,45,0.2,0.148218935527619
53,1,4.6,5.8,3.1,Intrinsic,3.1,46,0.2,0.148218935527619
54,1,4.6,5.8,3.9,Intrinsic,3.1,1,0.3,0.237653190316637
54,1,4.6,5.8,3.9,Intrinsic,3.1,2,0.3,0.237653190316637
54,1,4.6,5.8,3.9,Intrinsic,3.1,3,0.3,0.237653190316637
54,1,4.6,5.8,3.9,Intrinsic,3.1,4,0.3,0.237653190316637
54,1,4.6,5.8,3.9,Intrinsic,3.1,5,0.3,0.237653190316637
54,1,4.6,5.8,3.9,Intrinsic,3.1,6,0.1,0.0792758605133001
54,1,4.6,5.8,3.9,Intrinsic,3.1,7,0.1,0.0792758605133001
54,1,4.6,5.8,3.9,Intrinsic,3.1,8,0.1,0.0792758605133001
54,1,4.6,5.8,3.9,Intrinsic,3.1,9,0.1,0.0792758605133001
54,1,4.6,5.8,3.9,Intrinsic,3.1,10,0.1,0.0792758605133001
54,1,4.6,5.8,3.9,Intrinsic,3.1,11,0.095,0.0753136093121683
54,1,4.6,5.8,3.9,Intrinsic,3.1,12,0.085,0.0673886450820281
54,1,4.6,5.8,3.9,Intrinsic,3.1,13,0.07,0.0555000234672959
54,1,4.6,5.8,3.9,Intrinsic,3.1,14,0.05,0.039646273512991
54,1,4.6,5.8,3.9,Intrinsic,3.1,15,0.025,0.0198253241846267
54,1,4.6,5.8,3.9,Intrinsic,3.1,16,-0.00499999999999999,-0.00396560961470046
54,1,4.6,5.8,3.9,Intrinsic,3.1,17,-0.04,-0.0317302012094937
54,1,4.6,5.8,3.9,Intrinsic,3.1,18,-0.08,-0.0634732821459603
54,1,4.6,5.8,3.9,Intrinsic,3.1,19,-0.125,-0.0992012759973029
54,1,4.6,5.8,3.9,Intrinsic,3.1,20,-0.175,-0.138922935997658
54,1,4.6,5.8,3.9,Intrinsic,3.1,21,-0.23,-0.182650707440539
54,1,4.6,5.8,3.9,Intrinsic,3.1,22,-0.29,-0.230403571211498
54,1,4.6,5.8,3.9,Intrinsic,3.1,23,-0.355,-0.282214256696379
54,1,4.6,5.8,3.9,Intrinsic,3.1,24,-0.425,-0.338155909707096
54,1,4.6,5.8,3.9,Intrinsic,3.1,25,-0.5,
54,1,4.6,5.8,3.9,Intrinsic,3.1,26,0.2,0.158490549682775
54,1,4.6,5.8,3.9,Intrinsic,3.1,27,0.2,0.158490549682775
54,1,4.6,5.8,3.9,Intrinsic,3.1,28,0.2,0.158490549682775
54,1,4.6,5.8,3.9,Intrinsic,3.1,29,0.2,0.158490549682775
54,1,4.6,5.8,3.9,Intrinsic,3.1,30,0.2,0.158490549682775
54,1,4.6,5.8,3.9,Intrinsic,3.1,31,0,0
54,1,4.6,5.8,3.9,Intrinsic,3.1,32,0,0
54,1,4.6,5.8,3.9,Intrinsic,3.1,33,0,0
54,1,4.6,5.8,3.9,Intrinsic,3.1,34,0,0
54,1,4.6,5.8,3.9,Intrinsic,3.1,35,0,0
54,1,4.6,5.8,3.9,Intrinsic,3.1,36,-0.1,-0.0793500491746205
54,1,4.6,5.8,3.9,Intrinsic,3.1,37,-0.1,-0.0793500491746205
54,1,4.6,5.8,3.9,Intrinsic,3.1,38,-0.1,-0.0793500491746205
54,1,4.6,5.8,3.9,Intrinsic,3.1,39,-0.1,-0.0793500491746205
54,1,4.6,5.8,3.9,Intrinsic,3.1,40,-0.1,-0.0793500491746205
54,1,4.6,5.8,3.9,Intrinsic,3.1,41,-0.2,-0.158794404184537
54,1,4.6,5.8,3.9,Intrinsic,3.1,42,0.2,0.158490549682775
54,1,4.6,5.8,3.9,Intrinsic,3.1,43,0.2,0.158490549682775
54,1,4.6,5.8,3.9,Intrinsic,3.1,44,0.2,0.158490549682775
54,1,4.6,5.8,3.9,Intrinsic,3.1,45,0.2,0.158490549682775
54,1,4.6,5.8,3.9,Intrinsic,3.1,46,0.2,0.158490549682775
55,1.2,3.2,2.4,1.6,Household,2.1,1,0.3,0.515441402143928
55,1.2,3.2,2.4,1.6,Household,2.1,2,0.3,0.515441402143928
55,1.2,3.2,2.4,1.6,Household,2.1,3,0.3,0.515441402143928
55,1.2,3.2,2.4,1.6,Household,2.1,4,0.3,0.515441402143928
55,1.2,3.2,2.4,1.6,Household,2.1,5,0.3,0.515441402143928
55,1.2,3.2,2.4,1.6,Household,2.1,6,0.1,0.224022939514387
55,1.2,3.2,2.4,1.6,Household,2.1,7,0.1,0.224022939514387
55,1.2,3.2,2.4,1.6,Household,2.1,8,0.1,0.224022939514387
55,1.2,3.2,2.4,1.6,Household,2.1,9,0.1,0.224022939514387
55,1.2,3.2,2.4,1.6,Household,2.1,10,0.1,0.224022939514387
55,1.2,3.2,2.4,1.6,Household,2.1,11,0.095,0.216764347412944
55,1.2,3.2,2.4,1.6,Household,2.1,12,0.085,0.202251416654055
55,1.2,3.2,2.4,1.6,Household,2.1,13,0.07,0.180492781608078
55,1.2,3.2,2.4,1.6,Household,2.1,14,0.05,0.151501723640961
55,1.2,3.2,2.4,1.6,Household,2.1,15,0.025,0.115296599907857
55,1.2,3.2,2.4,1.6,Household,2.1,16,-0.00499999999999999,0.0719014764656913
55,1.2,3.2,2.4,1.6,Household,2.1,17,-0.04,0.0213470330676104
55,1.2,3.2,2.4,1.6,Household,2.1,18,-0.08,-0.0363281521276838
55,1.2,3.2,2.4,1.6,Household,2.1,19,-0.125,-0.101075760903019
55,1.2,3.2,2.4,1.6,Household,2.1,20,-0.175,-0.172835036733185
55,1.2,3.2,2.4,1.6,Household,2.1,21,-0.23,-0.251528697684907
55,1.2,3.2,2.4,1.6,Household,2.1,22,-0.29,-0.33705645347972
55,1.2,3.2,2.4,1.6,Household,2.1,23,-0.355,-0.4292840584489
55,1.2,3.2,2.4,1.6,Household,2.1,24,-0.425,-0.528023159935512
55,1.2,3.2,2.4,1.6,Household,2.1,25,-0.5,-0.632989266366257
55,1.2,3.2,2.4,1.6,Household,2.1,26,0.2,0.369479834835816
