age_group,date,variable,q5,q20,q50,q80,q95,type,stratification,gt_type,gt_diff,source,region
15-29,2021-12-07,pp_voc_R[83],1.883546,2.392644,3.2045,4.314702,6.122459,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-07,pp_voc_R[84],2.0307245,2.524714,3.2491,4.320868,5.811618,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-07,pp_voc_R[85],1.964751,2.486956,3.21283,4.243072,5.706846,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-07,pp_voc_R[86],2.0473265,2.528392,3.165935,4.176588,5.36277,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-07,pp_voc_R[87],1.900759,2.423352,3.23165,4.48315,6.1654425,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-07,pp_voc_R[88],1.9201995,2.404474,3.14366,4.180436,5.7407185,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-07,pp_voc_R[89],1.9663655,2.467338,3.18216,4.233652,5.777858,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-07,pp_voc_R[90],1.992063,2.46149,3.15125,4.110414,5.49071,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-07,pp_voc_R[91],1.9710355,2.459824,3.19438,4.217316,5.7203695,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-07,pp_voc_R[92],1.8268875,2.320578,3.05513,4.137684,5.724636,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-07,pp_voc_R[93],1.9227545,2.381954,3.021635,3.908778,5.171987,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-07,pp_voc_R[94],1.8042825,2.274872,3.01333,4.091046,5.66648,Posterior prediction,age and region,household,TRUE,sequence,North West
45-59,2021-12-07,pp_voc_R[95],1.7783865,2.221552,2.859425,3.794216,5.147641,Posterior prediction,age and region,household,TRUE,sequence,South East
45-59,2021-12-07,pp_voc_R[96],1.68361,2.18751,2.96039,4.008788,5.589386,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-08,pp_voc_R[97],1.9965925,2.463922,3.152485,4.164788,5.585597,Posterior prediction,age and region,household,TRUE,sequence,East of England
0-14,2021-12-08,pp_voc_R[98],1.937513,2.402486,3.038075,3.974938,5.363893,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-08,pp_voc_R[99],1.9140405,2.339654,2.98746,3.95049,5.28759199999999,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-08,pp_voc_R[100],1.858446,2.307404,3.03806,4.018466,5.4848225,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-08,pp_voc_R[101],1.7001375,2.084254,2.631115,3.377912,4.4586285,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-08,pp_voc_R[102],1.9194955,2.325632,2.896665,3.70353,4.758196,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-08,pp_voc_R[103],1.960003,2.428688,3.086475,4.10077,5.2680595,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-08,pp_voc_R[104],1.8586015,2.234358,2.805205,3.556242,4.6142455,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-08,pp_voc_R[105],1.811881,2.23259,2.85762,3.764848,5.0305205,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-08,pp_voc_R[106],1.8604535,2.291494,2.91838,3.82072,5.129054,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-08,pp_voc_R[107],1.9544315,2.40402,3.04636,4.005602,5.2776265,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-08,pp_voc_R[108],1.656283,1.987474,2.454115,3.11702,3.934972,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-08,pp_voc_R[109],1.803841,2.266492,2.934795,3.921938,5.385311,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-08,pp_voc_R[110],1.7633065,2.17587,2.766515,3.610234,4.7800395,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-08,pp_voc_R[111],1.6888415,2.034686,2.548205,3.312516,4.2207325,Posterior prediction,age and region,household,TRUE,sequence,South East
30-44,2021-12-08,pp_voc_R[112],1.6144325,2.00952,2.546695,3.319456,4.3847255,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-08,pp_voc_R[113],1.8051375,2.199352,2.781085,3.573146,4.585273,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-08,pp_voc_R[114],1.7073225,2.070566,2.615785,3.364848,4.399054,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-08,pp_voc_R[115],1.6453295,2.004966,2.546755,3.339876,4.4167135,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-08,pp_voc_R[116],1.870873,2.25662,2.84016,3.689398,4.8574695,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-08,pp_voc_R[117],1.7902775,2.21495,2.828405,3.718654,4.9788675,Posterior prediction,age and region,household,TRUE,sequence,North West
45-59,2021-12-08,pp_voc_R[118],1.60312,2.024748,2.60496,3.42923,4.7065005,Posterior prediction,age and region,household,TRUE,sequence,South East
45-59,2021-12-08,pp_voc_R[119],1.6658005,2.055458,2.6324,3.443978,4.5682325,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-09,pp_voc_R[120],1.891224,2.3302,3.012995,3.924822,5.2449495,Posterior prediction,age and region,household,TRUE,sequence,East of England
0-14,2021-12-09,pp_voc_R[121],1.8788105,2.265946,2.855295,3.711864,4.839657,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-09,pp_voc_R[122],1.6365825,2.049164,2.624565,3.50033,4.611209,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
0-14,2021-12-09,pp_voc_R[123],1.852217,2.237176,2.822665,3.695974,4.9473885,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-09,pp_voc_R[124],1.769781,2.205754,2.833605,3.76223,5.077359,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-09,pp_voc_R[125],1.65316,1.97493,2.49001,3.17447,4.1443505,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-09,pp_voc_R[126],1.839296,2.192904,2.738605,3.441496,4.409792,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-09,pp_voc_R[127],1.8463725,2.280252,2.92329,3.826142,5.0236595,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-09,pp_voc_R[128],1.7550825,2.14234,2.62725,3.348982,4.378933,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-09,pp_voc_R[129],1.7290505,2.098724,2.67007,3.497774,4.6954435,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-09,pp_voc_R[130],1.754799,2.172552,2.738055,3.545376,4.6071455,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-09,pp_voc_R[131],1.816539,2.223722,2.83564,3.66469,4.817568,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-09,pp_voc_R[132],1.625685,1.953618,2.412135,3.080632,3.8785445,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-09,pp_voc_R[133],1.7911805,2.232616,2.914225,3.860104,5.1547605,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-09,pp_voc_R[134],1.7454325,2.13859,2.723295,3.601632,4.75889,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-09,pp_voc_R[135],1.6563325,2.003938,2.50587,3.198434,4.216673,Posterior prediction,age and region,household,TRUE,sequence,South East
30-44,2021-12-09,pp_voc_R[136],1.6034565,1.988824,2.52337,3.281972,4.2985475,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-09,pp_voc_R[137],1.781457,2.170714,2.73367,3.51694,4.5844345,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-09,pp_voc_R[138],1.730617,2.082476,2.589245,3.3081,4.226533,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-09,pp_voc_R[139],1.630399,1.989198,2.550975,3.336366,4.381573,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-09,pp_voc_R[140],1.816625,2.215156,2.79831,3.595826,4.7200525,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-09,pp_voc_R[141],1.7592565,2.194194,2.756365,3.661118,4.8157745,Posterior prediction,age and region,household,TRUE,sequence,North West
45-59,2021-12-09,pp_voc_R[142],1.599597,1.987784,2.56341,3.404942,4.6344705,Posterior prediction,age and region,household,TRUE,sequence,South East
45-59,2021-12-09,pp_voc_R[143],1.6253145,2.019316,2.576955,3.357504,4.365047,Posterior prediction,age and region,household,TRUE,sequence,South West
0-14,2021-12-10,pp_voc_R[144],1.8447795,2.293668,2.945145,3.82516,5.0446775,Posterior prediction,age and region,household,TRUE,sequence,East of England
0-14,2021-12-10,pp_voc_R[145],1.868608,2.257206,2.82948,3.648692,4.8091805,Posterior prediction,age and region,household,TRUE,sequence,London
0-14,2021-12-10,pp_voc_R[146],1.6097785,2.013016,2.57886,3.430814,4.690784,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
0-14,2021-12-10,pp_voc_R[147],1.7701235,2.208442,2.78311,3.590778,4.773432,Posterior prediction,age and region,household,TRUE,sequence,North West
0-14,2021-12-10,pp_voc_R[148],1.7187735,2.130192,2.79785,3.687384,4.9885465,Posterior prediction,age and region,household,TRUE,sequence,South East
0-14,2021-12-10,pp_voc_R[149],1.60951,1.954536,2.42805,3.128418,3.9955955,Posterior prediction,age and region,household,TRUE,sequence,South West
15-29,2021-12-10,pp_voc_R[150],1.822751,2.170794,2.676865,3.415008,4.3362505,Posterior prediction,age and region,household,TRUE,sequence,East of England
15-29,2021-12-10,pp_voc_R[151],1.844476,2.270118,2.878205,3.779816,5.045661,Posterior prediction,age and region,household,TRUE,sequence,London
15-29,2021-12-10,pp_voc_R[152],1.720336,2.07074,2.578095,3.30861,4.32588,Posterior prediction,age and region,household,TRUE,sequence,Midlands
15-29,2021-12-10,pp_voc_R[153],1.707165,2.078112,2.6816,3.495008,4.55712649999999,Posterior prediction,age and region,household,TRUE,sequence,South East
15-29,2021-12-10,pp_voc_R[154],1.805169,2.238438,2.85518,3.740396,4.912402,Posterior prediction,age and region,household,TRUE,sequence,South West
30-44,2021-12-10,pp_voc_R[155],1.895224,2.331938,2.99467,3.855964,5.114182,Posterior prediction,age and region,household,TRUE,sequence,East of England
30-44,2021-12-10,pp_voc_R[156],1.7286655,2.066568,2.544655,3.216946,4.196721,Posterior prediction,age and region,household,TRUE,sequence,London
30-44,2021-12-10,pp_voc_R[157],1.8806185,2.361546,3.06534,4.118494,5.6774925,Posterior prediction,age and region,household,TRUE,sequence,Midlands
30-44,2021-12-10,pp_voc_R[158],1.8309875,2.285932,2.9071,3.782174,5.1490145,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
30-44,2021-12-10,pp_voc_R[159],1.735413,2.113598,2.6525,3.441818,4.5003155,Posterior prediction,age and region,household,TRUE,sequence,South East
30-44,2021-12-10,pp_voc_R[160],1.695988,2.1041,2.67065,3.47802,4.6258065,Posterior prediction,age and region,household,TRUE,sequence,South West
45-59,2021-12-10,pp_voc_R[161],1.87948,2.285036,2.875295,3.700652,4.899572,Posterior prediction,age and region,household,TRUE,sequence,East of England
45-59,2021-12-10,pp_voc_R[162],1.813904,2.171544,2.72312,3.491532,4.59174849999999,Posterior prediction,age and region,household,TRUE,sequence,London
45-59,2021-12-10,pp_voc_R[163],1.7119765,2.079338,2.653905,3.468894,4.5956135,Posterior prediction,age and region,household,TRUE,sequence,Midlands
45-59,2021-12-10,pp_voc_R[164],1.92604,2.332696,2.936535,3.834294,5.0357305,Posterior prediction,age and region,household,TRUE,sequence,North East and Yorkshire
45-59,2021-12-10,pp_voc_R[165],1.861368,2.310798,2.918555,3.871702,5.198157,Posterior prediction,age and region,household,TRUE,sequence,North West
